codigo;descripcion;capitulo;seccion;uEspecialista;uAyudantes;uAnestesista;cantidadAyudantes;gastos;total;notas
29.01.01;ELECTROENCEFALOGRAFIA CON ACTIVACION SIMPLE.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;98.47;;;;;807.45;30
29.01.02;ELECTROENCEFALOGRAFIA CON ACTIVACION COMPLEJA.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;195;;;;;1599;30
29.01.03;NISTAGMOGRAFIA. ELECTRORRETINOGRAFIA.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;15;;;;40;956.15;04,03
29.01.04;ELECTROMIOGRAFIA DE MIEMBROS SUPERIORES O INFERIORES O;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;250;;;;;2050;30
29.01.05;ELECTROMIOGRAFIA DE LOS CUATRO MIEMBROS.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;350;;;;;2870;30
29.01.06;ELECTROMIOGRAFIA CON VELOCIDAD DE CONDUCCION.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;22.5;;;;60;1434.23;04,03
29.01.07;REFLEXOGRAMA PATELAR Y/O AQUILIANO.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;10;263.47;04,03
29.01.08;CRONAXIMETRIA.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;15;321.92;04,03
29.01.09;ELECTRODIAGNOSTICO.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;15;321.92;04,03
29.01.10;REOGRAFIA CEREBRAL, CARDIACA O VASCULAR PERIFERICA.;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;15;;;;40;956.15;04,03
29.01.11;Portenciales evocados de cualquier via de conduccion o;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;32.57;21
29.01.12;Holter electroencefalografico;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;;
29.01.50;EEG digital prolongado;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
29.01.60;EEG digital prolongado-sueño inducido con o s/mapeo;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;295.46;;;;;2422.77;30
29.01.61;potenciales evocados 1 modalidad;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;210;;;;;1722;30
29.01.62;potenciales evocados 2 modalidades;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;300;;;;;2460;30
29.01.63;potenciales evocados 3 modalidades;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;344.7;;;;;2826.54;30
29.01.64;induccion de sueño (adicional a los anteriores);29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;69;;;;;565.8;30
29.01.65;potenciales evocados a domicilio-1 a 3 modalidades;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;426.77;;;;;3499.51;30
29.02.01;Polisomnografia con oximetria en neonatos;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
29.02.02;Polisomnografia con oximetria nocturna en adultos con;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
29.02.03;Tratamiento del bleafarospasmo con toxina botulinica;29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
29.50.03;Potenciales evocados (1 estudio);29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
29.50.04;Potenciales evocados (2 estudios);29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
29.50.05;Potenciales evocados (3 estudios);29;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
30.01.01;OFTALMODINAMOMETRIA.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;7.5;;;;5;302.73;04,03
30.01.02;CAMPO VISUAL (CAMPIMETRIA Y/O PERIMETRIA).;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;18;;;;5;644.71;04,03
30.01.04;FONDO DE OJO Y/O ESQUIASCOPIA (CON DILATACION PUPILAR).;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
30.01.05;TONOMETRIA.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
30.01.06;TONOMETRIA EN NIÑOS CON ANESTESIA GENERAL.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;22.5;;;;15;908.18;04,03
30.01.07;EJERCICIOS ORTOPTICOS, POR SESION.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
30.01.08;GONIOSCOPIA.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;7.5;;;;5;302.73;04,03
30.01.09;CURVA TENSIONAL.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;12;;;;15;566.19;04,03
30.01.10;TONOGRAFIA (CON TONOGRAFO ELECTRONICO).;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;7.5;;;;15;419.63;04,03
30.01.11;RETINOGRAFIA CON TRES PLACAS.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;9;;;;50;877.63;04,03
30.01.12;RETINOGRAFIA CON TRES PLACAS.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;120;;;;;1183.2;11
30.01.13;RETINOFLUORESCENCIA.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;22.5;;;;50;1317.33;04,03
30.01.14;EXOFTALMOMETRIA.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
30.01.15;EXTRACCION DE CUERPO EXTRAÑO CONJUNTIVAL.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
30.01.16;EXTRACCION DE CUERPO EXTRAÑO EN CORNEA.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;3;181.64;04,03
30.01.17;DEPILACION ELECTRICA DEL PARPADO (DE TODOS LOS ELEMENTO;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;10;263.47;04,03
30.01.18;DILATACION DE CONDUCTO LACRIMONASAL CON INTUBACION.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;27;;;;5;937.84;04,03
30.01.19;OFTALMOSCOPIA INDIRECTA BINOCULAR CON ESQUEMA DE FONDO;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;7.5;;;;5;302.73;04,03
30.01.20;ESTUDIO DE FIJACION EN EL ESTRABISMO (CON VISUSCOPIO).;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;12;;;;5;449.29;04,03
30.01.21;CATERIZACION DE CONDUCTO LACRIMONASAL.;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
30.01.22;EXOFTALMOLOGIA (INCLUYE PRESCRIPCION DE CRISTALES, SU C;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;18;;;;6;656.4;04,03
30.01.37;MANOMETRIA ANORECTAL;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
30.01.51;MANOMETRIA ESOFAGICA;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
30.02.01;Campimetria Computarizada;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
30.02.02;Paquimetria Computarizada;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
30.02.04;Topografia corneal;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
30.02.05;Angiografia con indocianina;30;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
31.01.01;EXAMEN FUNCIONAL LABERINTICO.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;10;263.47;04,03
31.01.02;AUDIOMETRIA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;28;;;;;229.6;30
31.01.03;LOGOAUDIOMETRIA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;33;;;;;270.6;30
31.01.04;PRUEBAS SUPRALIMINARES, CADA UNA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;28;;;;;229.6;30
31.01.05;SELECCION DE OTOAMPLIFONOS.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;58;;;;;475.6;30
31.01.07;TECNICA DE PROETZ, HASTA DIEZ SESIONES.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;7.5;;;;20;478.08;04,03
31.01.08;INSUFLACION DE LAS TROMPAS DE EUSTAQUIO, (MAXIMO CINCO;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
31.01.09;IMPEDANCIOMETRIA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;46;;;;;377.2;30
31.01.10;EXAMEN FUNCIONAL DE NARIZ (RINOMANOMETRIA).;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;15;;;;60;1189.95;04,03
31.01.11;EXTRACCION DE CUERPO EXTRAÑO EN OIDO. EXTR;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;5;205.02;04,03
31.01.12;TAPONAMIENTO NASAL ANTERIOR.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;3;;;;5;156.16;04,03
31.01.13;TAPONAMIENTO NASAL ANTEROPOSTERIOR.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;5;205.02;04,03
31.01.14;EXTRACCION DE CUERPO EXTRAÑO EN NARIZ.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
31.01.15;CAUTERIZACION DE NARIZ.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;5;205.02;04,03
31.01.16;LAVAJE DE SENO PARANASAL UNI O BILATERAL.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
31.01.17;LARINGOSCOPIA INDIRECTA DIAGNOSTICA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
31.01.18;LARINGOSCOPIA DIRECTA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;15;;;;30;839.25;04,03
31.01.19;EXPRESION DE ADENOIDES O LAVAJE RINOADENOIDEO.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;;;;;;
31.01.20;EXTRACCION DE CALCULO SALIVAL, SIN INCISION CATERIZACIO;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;5;205.02;04,03
31.01.21;INYECCION DE SUSTANCIA RADIOPACA PARA BRONCOGRAFIA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;3;;;;;97.71;04,03
31.01.22;OTOMICROSCOPIA.;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;4.5;;;;10;263.47;04,03
31.01.23;NASOFIBROSCOPIA LARINGEA;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;260;;;;;2132;30
31.01.24;rinolaringofibroscopia (hon;gastos, medic. descatables;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;260;;;;;2132;30
31.01.25;Tratamiento de lesiones otorinolaringologicas por;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
31.01.72;timpanometria no nomenclada;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;55;;;;;451;30
31.01.87;Otoemisiones acusticas;31;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
32.01.04;ATENCION DEL RECIEN NACIDO NORMAL O PATOLOGICO EN;32;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;569.5;;;;;4669.9;30
33.01.01;PSICOTERAPIAS INDIVIDUALES, NIÑOS O ADULTOS, POR SESION;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;19.5;;;;;737.69;05,03
33.01.02;PSICOTERAPIAS GRUPALES O COLECTIVAS, NIÑOS O ADULTOS PO;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;3.75;;;;;141.86;05,03,11
33.01.04;SIN DESCRIPCION;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;25.7;;;;;972.23;05
33.01.07;GOTEO CON PSICOFARMACOS EN LOS ENFERMOS NO INTERNADOS.;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;9.75;;;;15;544.19;05,03
33.01.09;SUEÑO PROLONGADO. POR DIA. INCLUYE LAS VISITAS DURANTE;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;6;;;;;226.98;05,03
33.01.10;REFLEJOS CONDICIONADOS (HASTA 15 SESIONES). POR SESION.;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;6;;;;;226.98;05,03
33.01.11;PRUEBAS PSICOMETRICAS (BATERIA DE UN MINIMO DE CUATRO T;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;29.25;;;;;1106.53;05
33.01.12;PRUEBAS PROYECTIVAS. PERFIL DE PERSONALIDAD (BATERIA DE;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;58.5;;;;;2213.06;05
33.02.01;Hospital de dia;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
33.02.02;Hospital de noche;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
33.03.01;Talleres y actividades grupales para prevencion primari;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
33.03.02;Taller de eswtimulacion temprana, incluye guarderia;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;;1;;1;;51.72;01
33.60.09;entrevista de admisión;33;PRUEBAS A DETERMINAR EL RETROMECANISMO HORMONAL;55.2;;;;;544.27;11
34.01.01;RADIOSCOPIA SIMPLE (COMO UNICO ESTUDIO ). A;34;RADIOSCOPIA;5.25;;;;20;600.42;18,07
34.01.02;RADIOSCOPIA CON INTENSIFICADOR DE IMAGENES (AGREGAR AL;34;RADIOSCOPIA;5.25;;;;60;1525.22;18,07
34.01.03;RADIOSCOPIA CON CIRCUITO CERRADO DE TELEVISION (AGREGAR;34;RADIOSCOPIA;5.25;;;;60;1525.22;18,07
34.02.01;RADIOGRAFIA DEL CRANEO, CARA, SENOS PARANASALES O CAVUN;34;RADIOLOGIA DEL APARATO ESQUELETICO;6.75;;;;25;755.46;18,07
34.02.02;POR EXPOSICION SUBISGUIENTE. B;34;RADIOLOGIA DEL APARATO ESQUELETICO;2.25;;;;20;521.55;18,07
34.02.03;HUESO TEMPORAL O AGUJEROS OPTICOS, COMPARATIVOS, POR IN;34;RADIOLOGIA DEL APARATO ESQUELETICO;9.75;;;;30;949.93;18,07
34.02.04;ARTICULACION TEMPOROMANDIBULAR, TRES POSICIONES, COMPAR;34;RADIOLOGIA DEL APARATO ESQUELETICO;9.75;;;;30;949.93;18,07
34.02.05;ORTOPANTOMOGRAFIA (RADIOGRAFIA PANORAMICA DE CRANEO CAR;34;RADIOLOGIA DEL APARATO ESQUELETICO;9.75;;;;60;1643.53;18,07
34.02.06;POR EXPOSICION SUBSIGUIENTE. l;34;RADIOLOGIA DEL APARATO ESQUELETICO;5.25;;;;60;1525.22;18,07
34.02.07;TELERRADIOGRAFIA DE CRANEO Y/O PERFIL FACIAL CON CEFALO;34;RADIOLOGIA DEL APARATO ESQUELETICO;5.25;;;;60;1525.22;18,07
34.02.08;POR EXPOSICION SUBSIGUIENTE. G;34;RADIOLOGIA DEL APARATO ESQUELETICO;2.25;;;;50;1215.15;18,07
34.02.09;RADIOGRAFIA DE RAQUIS (COLUMNA) PRIMERA EXPOSICION. B.;34;RADIOLOGIA DEL APARATO ESQUELETICO;6.75;;;;30;871.06;18,07
34.02.10;POR EXPOSICION SUBSIGUIENTE. B.;34;RADIOLOGIA DEL APARATO ESQUELETICO;2.25;;;;25;637.15;18,07
34.02.11;RADIOGRAFIA DE HOMBRO, HUMERO, PELVIS, CADERA Y FEMUR P;34;RADIOLOGIA DEL APARATO ESQUELETICO;6.75;;;;30;871.06;18,07
34.02.12;POR EXPOSICION SUBSIGUIENTE. A.;34;RADIOLOGIA DEL APARATO ESQUELETICO;2.25;;;;25;637.15;18,07
34.02.13;RADIOGRAFIA DE CODO, ANTEBRAZO, MUÑECA, MANO, DEDOS, RO;34;RADIOLOGIA DEL APARATO ESQUELETICO;6.75;;;;30;871.06;18,07
34.02.14;MEDICION COMPARATIVA DE MIEMBROS INFERIORES (ORTORRADIO;34;RADIOLOGIA DEL APARATO ESQUELETICO;7.5;;;;40;1121.98;18,07
34.02.15;RADIOGRAFIA AMPLIADA O MACRORRADIOGRAFIA. A;34;RADIOLOGIA DEL APARATO ESQUELETICO;5.25;;;;30;831.62;18,07
34.02.16;ARTROGRAFIA (SIN HONORARIO DE ESPECIALISTA) PRIMERA EXP;34;RADIOLOGIA DEL APARATO ESQUELETICO;5.25;;;;25;716.02;18,07
34.02.17;POR EXPOSICION SUBSIGUIENTE. A;34;RADIOLOGIA DEL APARATO ESQUELETICO;2.25;;;;20;521.55;18,07
34.02.18;UNA PLACA (APICAL). A;34;RADIOLOGIA DEL APARATO ESQUELETICO;2.25;;;;6;197.87;18,07
34.02.19;UNA PLACA (OCUSAL). A;34;RADIOLOGIA DEL APARATO ESQUELETICO;5.25;;;;15;484.82;18,07
34.02.20;SEMISERIADA HASTA 7 (SIETE) PLACAS. A;34;RADIOLOGIA DEL APARATO ESQUELETICO;7.5;;;;25;775.18;18,07
34.02.21;SERIADA DE 7 (SIETE) A 14 (CATORCE) PLACAS. A;34;RADIOLOGIA DEL APARATO ESQUELETICO;12;;;;45;1355.88;18,07
34.03.01;RADIOGRAFIA O TELERRADIOGRAFIA DE TORAX: CON O SIN TRAZ;34;RADIOLOGIA DEL APARATO RESPIRATORIO;6.75;;;;25;755.46;18,07
34.03.02;POR EXPOSICION SUBSIGUIENTE. A;34;RADIOLOGIA DEL APARATO RESPIRATORIO;2.25;;;;21;544.67;18,07
34.03.03;BRONCOGRAFIA (SIN ENDOSCOPIA, SIN ANESTESIA GENERAL) CA;34;RADIOLOGIA DEL APARATO RESPIRATORIO;12;;;;65;1818.28;18,07
34.03.04;NEUMOMEDIASTINO: FRENTE Y PERFIL (SIN HONORARIO DEL ESP;34;RADIOLOGIA DEL APARATO RESPIRATORIO;7.5;;;;45;1237.58;18,07
34.03.11;Branquiterapia, terapia intracavitaria;34;RADIOLOGIA DEL APARATO RESPIRATORIO;;1;;1;;51.72;01
34.04.01;SIALOGRAFIA, POR GLANDULA Y POR LADO: POR ESTUDIO CON U;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;7.5;;;;50;1353.18;18,07
34.04.02;ESOFAGO, ESTUDIO RADIOLOGICO SERIADO (COMO MINIMO 2 PLA;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;7.5;;;;50;1353.18;18,07
34.04.03;ESTOMAGO Y DUODENO, ESTUDIO SERIADO (MINIMO 10 EXPOSICI;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;15;;;;100;2706.35;18,07
34.04.04;ESTOMAGO Y DUODENO CON TECNICA DE DOBLE CONTRASTE (MINI;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;24.75;;;;120;3425.08;18,07
34.04.05;ESTUDIO SERIADO ESOFAGOGASTRODUODENAL (MINIMO DOCE EXPO;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;24.75;;;;130;3656.28;18,07
34.04.06;DUODENOGRAFIA HIPOTONICA (MINIMO 4 PLACAS) POR ESTUDIO;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;24.75;;;;60;2037.88;18,07
34.04.07;TRANSITO DE INTESTINO DELGADO O DE COLON (MINIMO 3 PLAC;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;7.5;;;;70;1815.58;18,07
34.04.08;ESTUDIO RADIOLOGICO SERIADO ILEOCECOAPENDICULAR (MINIMO;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;7.5;;;;25;775.18;18,07
34.04.09;COLON POR ENEMA Y EVACUADO (MINIMO 3 PLACAS) POR ESTUDI;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;5.25;;;;60;1525.22;18,07
34.04.10;COLON POR ENEMA Y EVACUADO (MINIMO 5 PLACAS) POR ESTUDI;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;24.75;;;;60;2037.88;18,07
34.04.11;COLON POR ENEMA, EVACUADO E INSUFLADO, TECNICA DE FISHE;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;24.75;;;;100;2962.68;18,07
34.04.12;COLON POR ENEMA, EVACUADO Y DOBLE CONTRASTE (MINIMO 8 P;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;36.75;;;;150;4434.16;18,07
34.04.13;COLECISTOGRAFIA ORAL, INCLUYE PRUEBA DE EVACUACION (MIN;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;9.75;;;;60;1643.53;18,07
34.04.14;COLECISTOGRAFIA ENDOVENOSA, INCLUYE PRUEBA DE EVACUACIO;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;12;;;;150;3783.48;18,07
34.04.15;COLANGIOGRAFIA ENDOVENOSA (MINIMO 5 PLACAS) POR ESTUDIO;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;12;;;;140;3552.28;18,07
34.04.16;COLANGIOGRAFIA OPERATORIA (PRIMERA PLACA). A *;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;9.75;;;;40;1181.13;18,07
34.04.17;COLANGIOGRAFIA OPERATORIA, POR CADA PLACA SUBSIGUIENTE.;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;2.25;;;;20;521.55;18,07
34.04.18;FISTULOCOLANGIOGRAFIA, COLANGIOGRAFIA POSTOPERATORIA, (;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;9.75;;;;60;1643.53;18,07
34.04.19;COLANGIOGRAFIA RETROGRADA POR FIBROSCOPIA (MINIMO 3 PLA;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;9.75;;;;60;1643.53;18,07
34.04.20;NEUMOPERITONEOGRAFIA, RETRONEUMOPERITONEOGRAFIA, UNI O;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;9.75;;;;60;1643.53;18,07
34.04.21;RADIOGRAFIA SIMPLE DE ABDOMEN, PRIMERA EXPOSICION. A *;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;5.25;;;;25;716.02;18,07
34.04.22;POR EXPOSICION SUBSIGUIENTE. A *;34;RAD. DEL APAR. RESPIR. DIGESTIVO Y CAVIDAD ABDOMINAL.;2.25;;;;20;521.55;18,07
34.05.01;RADIOGRAFIA SIMPLE DE ARBOL URINARIO. B;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;25;716.02;18,07
34.05.02;UROGRAMA EXCRETOR PIELOGRAFIA DESCENDENTE, (MINIMO SIMP;34;RADIOLOGIA DEL APARATO URINARIO;9.75;;;;100;2568.33;18,07
34.05.03;UROGRAMA EXCRETOR CON ESTUDIO VESICAL, PRE Y POST MICCI;34;RADIOLOGIA DEL APARATO URINARIO;12;;;;120;3089.88;18,07
34.05.04;UROGRAMA MINUTADO O POR GOTEO, PIELOGRAFIA POR PERFUSIO;34;RADIOLOGIA DEL APARATO URINARIO;12;;;;150;3783.48;18,07
34.05.05;PIELOGRAFIA ASCENDENTE (SIN HONORARIOS DEL ESPECIALISTA;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;25;716.02;18,07
34.05.06;POR EXPOSICION SUBSIGUIENTE. B;34;RADIOLOGIA DEL APARATO URINARIO;2.25;;;;20;521.55;18,07
34.05.07;CISTOURETROGRAFIA MICCIONAL. CISTOURETROGRAFIA ASCENDEN;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;50;1294.02;18,07
34.05.08;CISTORETROGRAFIA POR ESTUDIO DE INCONTINENCIA PARA DETE;34;RADIOLOGIA DEL APARATO URINARIO;7.5;;;;70;1815.58;18,07
34.06.01;MAMOGRAFIA (SENOGRAFIA): UNICAMENTE CON MAMOGRAFO ORIGI;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;60;1525.22;18,07
34.06.02;MAMOGRAFIA, PROYECCION AXILAR (UNICAMENTE CON MAMOGRAFO;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;40;1062.82;18,07
34.06.03;GALACTOGRAFIA (CON O SIN MAMOGRAFO) POR LADO, DOS EXPOS;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;40;1062.82;18,07
34.06.04;HISTEROSALPINGOGRAFIA CON PRUEBA DE COTTE (SIN HONORARI;34;RADIOLOGIA DEL APARATO URINARIO;7.5;;;;60;1584.38;18,07
34.06.05;PELVINEUMOGRAFIA, (SIN HONORARIOS DEL ESPECIALISTA) (MI;34;RADIOLOGIA DEL APARATO URINARIO;7.5;;;;60;1584.38;18,07
34.06.06;GINECOGRAFIA (SIN HONORARIOS DEL ESPECIALISTA) (MINIMO;34;RADIOLOGIA DEL APARATO URINARIO;15;;;;120;3168.75;18,07
34.06.07;PELVIMETRIA RADIOLOGICA (MINIMO 2 PLACAS) POR ESTUDIO.;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;50;1294.02;18,07
34.06.08;RADIOGRAFIA DEL EMBARAZO (DIRECTA DE ABDOMEN). C;34;RADIOLOGIA DEL APARATO URINARIO;5.25;;;;25;716.02;18,07
34.06.60;Mamografia bilateral con tecnica de Ecklund;34;RADIOLOGIA DEL APARATO URINARIO;;1;;1;;51.72;01
34.07.01;SINUSOGRAFIA POR CATETERISMO (MINIMO 6 PLACAS) POR ESTU;34;NEURORRADIOLOGIA;9.75;;;;120;3030.73;18,07
34.07.02;VENTICULOGRAFIA POR INYECCION DE MEDIO CONTRASTANTE LIQ;34;NEURORRADIOLOGIA;9.75;;;;120;3030.73;18,07
34.07.03;ARTERIOGRAFIA CEREBRAL POR CATETERISMO (MINIMO 6 PLACAS;34;NEURORRADIOLOGIA;12;;;;120;3089.88;18,07
34.07.04;ARTERIOGRAFIA CAROTIDEA O VERTEBRAL (POR PUNCION DIRECT;34;NEURORRADIOLOGIA;12;;;;100;2627.48;18,07
